File name,Fleet size,Number of jobs,Average job duration,Average energy job costs,Lower bound,Upper bound,GAP (%),Runtime
Ins_V10_J150_T20_R60_B10_W2_S76_N6.txt,10,150,25,2,549,549,0.00,12.48
Ins_V10_J50_T30_R60_B10_W1_S172_N2.txt,10,50,36,1,182,182,0.00,0.05
Ins_V2_J200_T10_R60_B10_W2_S275_N5.txt,2,200,12,2,2843,2843,0.00,0.65
Ins_V10_J50_T30_R60_B10_W4_S176_N6.txt,10,50,32,4,252,255,1.19,0.31
Ins_V10_J100_T30_R60_B10_W4_S261_N1.txt,10,100,36,4,559,559,0.00,1.35
Ins_V5_J50_T30_R60_B10_W4_S140_N0.txt,5,50,35,5,618,618,0.00,0.27
Ins_V5_J50_T10_R60_B10_W1_S125_N5.txt,5,50,13,1,157,157,0.00,0.04
Ins_V5_J150_T10_R60_B10_W1_S32_N2.txt,5,150,11,1,523,523,0.00,0.46
Ins_V5_J150_T20_R60_B10_W4_S45_N5.txt,5,150,26,4,1598,1598,0.00,240.41
Ins_V2_J150_T10_R60_B10_W1_S8_N8.txt,2,150,12,1,1495,1495,0.00,0.33
Ins_V10_J50_T10_R60_B10_W4_S155_N5.txt,10,50,13,5,183,184,0.55,0.22
Ins_V5_J150_T20_R60_B10_W1_S48_N8.txt,5,150,26,1,972,972,0.00,0.48
Ins_V10_J100_T20_R60_B10_W2_S253_N3.txt,10,100,23,2,334,334,0.00,1.38
Ins_V10_J100_T20_R60_B10_W4_S259_N9.txt,10,100,24,4,473,473,0.00,4.85
Ins_V2_J150_T30_R60_B10_W4_S21_N1.txt,2,150,41,4,5164,5164,0.00,240.59
Ins_V2_J150_T30_R60_B10_W2_S28_N8.txt,2,150,36,2,3891,3891,0.00,209.23
Ins_V5_J50_T30_R60_B10_W1_S145_N5.txt,5,50,41,1,439,441,0.46,0.04
Ins_V5_J50_T10_R60_B10_W2_S128_N8.txt,5,50,14,2,249,251,0.80,0.05
Ins_V5_J200_T30_R60_B10_W2_S324_N4.txt,5,200,35,2,1992,1992,0.00,0.83
Ins_V5_J200_T10_R60_B10_W2_S303_N3.txt,5,200,11,2,1078,1078,0.00,0.95
Ins_V10_J100_T20_R60_B10_W2_S259_N9.txt,10,100,24,2,335,336,0.30,0.28
Ins_V5_J50_T20_R60_B10_W4_S139_N9.txt,5,50,23,4,450,450,0.00,0.27
Ins_V2_J100_T20_R60_B10_W2_S196_N6.txt,2,100,27,2,2083,2083,0.00,0.10
Ins_V10_J200_T10_R60_B10_W1_S337_N7.txt,10,200,11,1,342,342,0.00,2.60
Ins_V10_J150_T30_R60_B10_W1_S81_N1.txt,10,150,38,1,645,645,0.00,0.41
Ins_V5_J200_T20_R60_B10_W2_S313_N3.txt,5,200,25,2,1574,1574,0.00,0.63
Ins_V5_J50_T10_R60_B10_W2_S124_N4.txt,5,50,12,2,196,196,0.00,0.04
Ins_V2_J200_T10_R60_B10_W4_S277_N7.txt,2,200,12,4,3940,3940,0.00,240.33
Ins_V10_J200_T20_R60_B10_W2_S345_N5.txt,10,200,24,2,727,727,0.00,2.33
Ins_V2_J50_T20_R60_B10_W1_S100_N0.txt,2,50,26,1,851,851,0.00,0.04
Ins_V2_J50_T10_R60_B10_W1_S95_N5.txt,2,50,12,1,451,451,0.00,0.03
Ins_V10_J150_T10_R60_B10_W4_S63_N3.txt,10,150,11,4,569,569,0.00,148.76
Ins_V5_J100_T20_R60_B10_W2_S229_N9.txt,5,100,26,2,775,775,0.00,0.37
Ins_V2_J100_T20_R60_B10_W4_S194_N4.txt,2,100,22,4,2379,2379,0.00,0.82
Ins_V2_J100_T20_R60_B10_W1_S197_N7.txt,2,100,25,1,1557,1557,0.00,0.14
Ins_V2_J200_T20_R60_B10_W2_S288_N8.txt,2,200,25,2,4079,4079,0.00,1.34
Ins_V2_J100_T30_R60_B10_W4_S205_N5.txt,2,100,37,4,3360,3360,0.00,6.23
Ins_V10_J100_T20_R60_B10_W2_S255_N5.txt,10,100,27,2,385,386,0.26,1.32
Ins_V2_J200_T20_R60_B10_W1_S284_N4.txt,2,200,23,1,3118,3118,0.00,0.65
Ins_V10_J150_T20_R60_B10_W1_S79_N9.txt,10,150,24,1,427,427,0.00,0.46
Ins_V2_J100_T10_R60_B10_W4_S186_N6.txt,2,100,13,4,1989,1989,0.00,0.24
Ins_V5_J50_T10_R60_B10_W4_S127_N7.txt,5,50,11,4,351,351,0.00,0.16
Ins_V5_J100_T20_R60_B10_W4_S225_N5.txt,5,100,25,4,1020,1020,0.00,0.30
Ins_V10_J200_T30_R60_B10_W1_S356_N6.txt,10,200,39,1,881,881,0.00,1.75
Ins_V5_J200_T20_R60_B10_W1_S310_N0.txt,5,200,25,1,1308,1308,0.00,0.78
Ins_V5_J100_T10_R60_B10_W2_S216_N6.txt,5,100,11,2,487,487,0.00,0.20
Ins_V2_J100_T20_R60_B10_W4_S192_N2.txt,2,100,25,4,2614,2614,0.00,1.40
Ins_V2_J50_T30_R60_B10_W1_S111_N1.txt,2,50,35,1,1064,1064,0.00,0.04
Ins_V2_J150_T10_R60_B10_W2_S9_N9.txt,2,150,12,2,2130,2130,0.00,0.38
Ins_V5_J200_T10_R60_B10_W4_S300_N0.txt,5,200,12,4,1645,1645,0.00,240.34
Ins_V2_J50_T10_R60_B10_W2_S96_N6.txt,2,50,11,2,674,674,0.00,0.03
Ins_V10_J50_T30_R60_B10_W4_S177_N7.txt,10,50,45,4,295,306,3.73,0.08
Ins_V2_J100_T20_R60_B10_W1_S191_N1.txt,2,100,26,1,1660,1660,0.00,0.13
Ins_V10_J150_T20_R60_B10_W4_S78_N8.txt,10,150,24,4,758,758,0.00,240.82
Ins_V5_J150_T20_R60_B10_W1_S44_N4.txt,5,150,24,1,908,908,0.00,0.47
Ins_V2_J150_T10_R60_B10_W4_S5_N5.txt,2,150,12,4,2952,2952,0.00,240.04
Ins_V10_J200_T10_R60_B10_W1_S339_N9.txt,10,200,12,1,370,370,0.00,0.80
Ins_V5_J50_T30_R60_B10_W4_S142_N2.txt,5,50,33,4,589,589,0.00,0.19
Ins_V5_J150_T10_R60_B10_W2_S39_N9.txt,5,150,11,2,743,743,0.00,0.49
Ins_V5_J100_T10_R60_B10_W1_S217_N7.txt,5,100,12,1,351,351,0.00,0.15
Ins_V5_J150_T20_R60_B10_W2_S41_N1.txt,5,150,26,2,1191,1191,0.00,0.83
Ins_V10_J150_T30_R60_B10_W2_S84_N4.txt,10,150,38,2,753,753,0.00,7.51
Ins_V10_J200_T10_R60_B10_W2_S336_N6.txt,10,200,12,2,488,488,0.00,1.28
Ins_V2_J50_T10_R60_B10_W2_S92_N2.txt,2,50,12,2,625,625,0.00,0.04
Ins_V5_J200_T10_R60_B10_W4_S303_N3.txt,5,200,11,4,1522,1522,0.00,240.31
Ins_V10_J50_T20_R60_B10_W4_S167_N7.txt,10,50,25,4,211,216,2.37,1.17
Ins_V5_J100_T30_R60_B10_W1_S239_N9.txt,5,100,37,1,837,837,0.00,0.16
Ins_V2_J200_T20_R60_B10_W4_S285_N5.txt,2,200,25,4,5497,5497,0.00,240.19
Ins_V2_J200_T30_R60_B10_W1_S291_N1.txt,2,200,35,1,4258,4258,0.00,0.78
Ins_V10_J200_T30_R60_B10_W2_S358_N8.txt,10,200,37,2,999,999,0.00,4.49
Ins_V2_J50_T10_R60_B10_W1_S91_N1.txt,2,50,13,1,495,495,0.00,0.03
Ins_V5_J200_T10_R60_B10_W1_S300_N0.txt,5,200,12,1,769,769,0.00,0.68
Ins_V2_J100_T10_R60_B10_W2_S188_N8.txt,2,100,13,2,1372,1372,0.00,0.18
Ins_V2_J100_T30_R60_B10_W4_S206_N6.txt,2,100,39,5,3645,3645,0.00,4.83
Ins_V2_J200_T10_R60_B10_W1_S275_N5.txt,2,200,12,1,2003,2003,0.00,0.79
Ins_V5_J100_T30_R60_B10_W2_S233_N3.txt,5,100,38,2,1051,1051,0.00,0.21
Ins_V5_J200_T30_R60_B10_W2_S323_N3.txt,5,200,40,2,2181,2181,0.00,1.12
Ins_V2_J100_T10_R60_B10_W2_S186_N6.txt,2,100,13,2,1419,1419,0.00,0.13
Ins_V10_J200_T10_R60_B10_W2_S337_N7.txt,10,200,11,2,486,486,0.00,1.49
Ins_V2_J100_T20_R60_B10_W4_S197_N7.txt,2,100,25,4,2547,2547,0.00,0.48
Ins_V10_J150_T10_R60_B10_W1_S69_N9.txt,10,150,12,1,244,244,0.00,0.42
Ins_V2_J150_T30_R60_B10_W1_S29_N9.txt,2,150,39,1,3472,3472,0.00,0.28
Ins_V2_J200_T30_R60_B10_W2_S294_N4.txt,2,200,36,2,5211,5211,0.00,0.76
Ins_V10_J50_T30_R60_B10_W1_S177_N7.txt,10,50,45,1,229,229,0.00,0.22
Ins_V10_J50_T20_R60_B10_W2_S164_N4.txt,10,50,27,2,150,167,11.33,0.04
Ins_V10_J100_T30_R60_B10_W4_S265_N5.txt,10,100,38,4,597,597,0.00,240.52
Ins_V2_J50_T30_R60_B10_W1_S114_N4.txt,2,50,33,1,992,992,0.00,0.03
Ins_V2_J100_T10_R60_B10_W2_S187_N7.txt,2,100,11,2,1284,1284,0.00,0.20
Ins_V10_J200_T30_R60_B10_W1_S353_N3.txt,10,200,38,1,854,855,0.12,1.61
Ins_V5_J50_T10_R60_B10_W1_S127_N7.txt,5,50,11,1,135,136,0.74,0.04
Ins_V10_J100_T30_R60_B10_W4_S268_N8.txt,10,100,34,4,582,582,0.00,2.59
Ins_V2_J50_T20_R60_B10_W1_S106_N6.txt,2,50,27,1,796,796,0.00,0.03
Ins_V5_J150_T20_R60_B10_W1_S40_N0.txt,5,150,23,1,883,883,0.00,0.90
Ins_V10_J50_T30_R60_B10_W4_S175_N5.txt,10,50,41,4,287,295,2.79,0.38
Ins_V5_J50_T30_R60_B10_W2_S149_N9.txt,5,50,37,2,493,498,1.01,0.11
Ins_V5_J50_T20_R60_B10_W1_S132_N2.txt,5,50,29,1,333,335,0.60,0.05
Ins_V5_J200_T30_R60_B10_W2_S321_N1.txt,5,200,38,2,2080,2080,0.00,0.70
Ins_V10_J50_T30_R60_B10_W1_S173_N3.txt,10,50,36,1,185,185,0.00,0.05
Ins_V2_J50_T10_R60_B10_W4_S97_N7.txt,2,50,10,4,903,903,0.00,0.05
Ins_V2_J200_T20_R60_B10_W1_S282_N2.txt,2,200,25,1,3338,3338,0.00,0.73
Ins_V10_J100_T20_R60_B10_W2_S251_N1.txt,10,100,29,2,385,402,4.42,1.73
Ins_V10_J100_T20_R60_B10_W1_S259_N9.txt,10,100,24,1,269,270,0.37,0.20
Ins_V2_J50_T10_R60_B10_W1_S93_N3.txt,2,50,11,1,449,449,0.00,0.03
Ins_V10_J150_T30_R60_B10_W1_S86_N6.txt,10,150,34,1,567,575,1.41,0.35
Ins_V10_J50_T30_R60_B10_W4_S171_N1.txt,10,50,36,4,268,270,0.75,0.47
Ins_V10_J150_T30_R60_B10_W1_S84_N4.txt,10,150,38,1,627,630,0.48,0.37
Ins_V10_J50_T20_R60_B10_W2_S165_N5.txt,10,50,22,2,135,140,3.70,0.05
Ins_V5_J150_T10_R60_B10_W1_S30_N0.txt,5,150,12,1,568,568,0.00,0.38
Ins_V5_J50_T20_R60_B10_W2_S131_N1.txt,5,50,28,2,390,390,0.00,0.04
Ins_V5_J150_T30_R60_B10_W2_S50_N0.txt,5,150,35,2,1469,1469,0.00,0.36
Ins_V2_J150_T20_R60_B10_W1_S14_N4.txt,2,150,24,1,2311,2311,0.00,0.37
Ins_V10_J200_T30_R60_B10_W4_S355_N5.txt,10,200,39,3,1216,1216,0.00,242.74
Ins_V5_J50_T10_R60_B10_W4_S120_N0.txt,5,50,11,4,310,310,0.00,4.96
Ins_V10_J150_T30_R60_B10_W2_S82_N2.txt,10,150,37,2,744,744,0.00,8.53
Ins_V5_J150_T20_R60_B10_W2_S45_N5.txt,5,150,26,2,1226,1226,0.00,0.42
Ins_V5_J50_T30_R60_B10_W4_S148_N8.txt,5,50,37,4,620,620,0.00,0.21
Ins_V2_J50_T10_R60_B10_W4_S99_N9.txt,2,50,11,4,943,943,0.00,0.12
Ins_V2_J150_T20_R60_B10_W1_S18_N8.txt,2,150,26,1,2490,2490,0.00,0.28
Ins_V10_J150_T20_R60_B10_W1_S71_N1.txt,10,150,23,1,428,428,0.00,0.44
Ins_V5_J200_T20_R60_B10_W1_S312_N2.txt,5,200,26,1,1328,1328,0.00,1.31
Ins_V2_J100_T20_R60_B10_W1_S198_N8.txt,2,100,24,1,1566,1566,0.00,0.13
Ins_V2_J50_T30_R60_B10_W4_S112_N2.txt,2,50,36,4,1479,1479,0.00,0.05
Ins_V5_J150_T20_R60_B10_W4_S44_N4.txt,5,150,24,4,1532,1532,0.00,240.51
Ins_V2_J100_T10_R60_B10_W2_S183_N3.txt,2,100,12,2,1296,1296,0.00,0.11
Ins_V2_J200_T10_R60_B10_W1_S277_N7.txt,2,200,12,1,1930,1930,0.00,0.68
Ins_V5_J150_T10_R60_B10_W4_S32_N2.txt,5,150,11,4,1123,1123,0.00,240.08
Ins_V10_J200_T20_R60_B10_W2_S347_N7.txt,10,200,26,2,775,775,0.00,2.59
Ins_V2_J150_T10_R60_B10_W4_S6_N6.txt,2,150,13,4,2867,2867,0.00,2.67
Ins_V5_J100_T20_R60_B10_W2_S222_N2.txt,5,100,27,2,820,820,0.00,0.27
Ins_V5_J150_T20_R60_B10_W1_S45_N5.txt,5,150,26,1,974,974,0.00,0.54
Ins_V2_J100_T30_R60_B10_W2_S204_N4.txt,2,100,36,2,2532,2532,0.00,0.17
Ins_V10_J50_T30_R60_B10_W2_S170_N0.txt,10,50,34,2,196,210,7.14,0.06
Ins_V5_J150_T30_R60_B10_W4_S58_N8.txt,5,150,36,4,1912,1912,0.00,92.14
Ins_V5_J50_T30_R60_B10_W2_S142_N2.txt,5,50,33,2,433,434,0.23,0.06
Ins_V2_J150_T20_R60_B10_W1_S15_N5.txt,2,150,25,1,2450,2450,0.00,0.26
Ins_V5_J50_T30_R60_B10_W4_S145_N5.txt,5,50,41,4,631,631,0.00,0.08
Ins_V2_J200_T20_R60_B10_W1_S287_N7.txt,2,200,24,1,3171,3171,0.00,0.57
Ins_V10_J50_T10_R60_B10_W4_S159_N9.txt,10,50,12,4,159,165,3.77,2.04
Ins_V2_J200_T30_R60_B10_W2_S295_N5.txt,2,200,40,2,5523,5523,0.00,0.78
Ins_V5_J100_T10_R60_B10_W4_S219_N9.txt,5,100,12,4,760,760,0.00,1.75
Ins_V5_J150_T30_R60_B10_W1_S56_N6.txt,5,150,41,1,1416,1417,0.07,0.73
Ins_V2_J50_T10_R60_B10_W2_S94_N4.txt,2,50,13,2,729,729,0.00,0.03
Ins_V10_J100_T30_R60_B10_W2_S266_N6.txt,10,100,37,2,467,470,0.64,0.53
Ins_V5_J200_T10_R60_B10_W4_S308_N8.txt,5,200,11,4,1551,1551,0.00,240.23
Ins_V5_J50_T30_R60_B10_W4_S147_N7.txt,5,50,32,4,565,565,0.00,0.20
Ins_V2_J50_T20_R60_B10_W4_S102_N2.txt,2,50,26,3,1192,1192,0.00,0.38
Ins_V10_J200_T10_R60_B10_W4_S334_N4.txt,10,200,12,4,764,764,0.00,240.69
Ins_V2_J200_T10_R60_B10_W1_S270_N0.txt,2,200,11,1,1919,1919,0.00,0.58
Ins_V5_J50_T20_R60_B10_W2_S138_N8.txt,5,50,24,2,363,366,0.83,0.04
Ins_V5_J100_T10_R60_B10_W1_S219_N9.txt,5,100,12,1,352,352,0.00,0.18
Ins_V2_J150_T30_R60_B10_W4_S22_N2.txt,2,150,37,4,4732,4732,0.00,5.95
Ins_V5_J200_T30_R60_B10_W1_S326_N6.txt,5,200,35,1,1681,1681,0.00,0.79
Ins_V2_J150_T20_R60_B10_W4_S14_N4.txt,2,150,24,4,3841,3841,0.00,240.11
Ins_V2_J200_T10_R60_B10_W2_S271_N1.txt,2,200,12,2,2749,2749,0.00,0.79
Ins_V10_J200_T30_R60_B10_W4_S352_N2.txt,10,200,37,4,1289,1289,0.00,241.99
Ins_V2_J200_T20_R60_B10_W4_S286_N6.txt,2,200,25,4,5277,5277,0.00,240.24
Ins_V10_J200_T10_R60_B10_W4_S333_N3.txt,10,200,12,4,744,744,0.00,240.61
Ins_V2_J50_T10_R60_B10_W2_S93_N3.txt,2,50,11,3,719,719,0.00,0.03
Ins_V2_J150_T30_R60_B10_W1_S24_N4.txt,2,150,40,1,3573,3573,0.00,0.48
Ins_V5_J200_T10_R60_B10_W1_S303_N3.txt,5,200,11,1,742,742,0.00,0.87
Ins_V10_J50_T30_R60_B10_W2_S173_N3.txt,10,50,36,2,203,220,8.37,0.06
Ins_V10_J150_T10_R60_B10_W1_S67_N7.txt,10,150,13,1,263,263,0.00,0.34
Ins_V2_J150_T10_R60_B10_W4_S0_N0.txt,2,150,13,4,2851,2851,0.00,240.07
Ins_V2_J100_T20_R60_B10_W2_S194_N4.txt,2,100,22,2,1899,1899,0.00,0.15
Ins_V10_J50_T30_R60_B10_W1_S176_N6.txt,10,50,32,1,162,162,0.00,0.06
Ins_V5_J50_T10_R60_B10_W4_S125_N5.txt,5,50,13,3,313,313,0.00,0.15
Ins_V2_J150_T20_R60_B10_W1_S13_N3.txt,2,150,24,1,2350,2350,0.00,0.30
Ins_V10_J100_T10_R60_B10_W4_S242_N2.txt,10,100,12,4,371,371,0.00,0.98
Ins_V2_J50_T10_R60_B10_W2_S95_N5.txt,2,50,12,2,661,661,0.00,0.03
Ins_V2_J50_T30_R60_B10_W2_S119_N9.txt,2,50,38,2,1273,1273,0.00,0.03
Ins_V5_J100_T10_R60_B10_W4_S215_N5.txt,5,100,13,4,757,757,0.00,1.19
Ins_V2_J50_T30_R60_B10_W2_S112_N2.txt,2,50,36,2,1209,1209,0.00,0.04
Ins_V10_J100_T30_R60_B10_W4_S266_N6.txt,10,100,37,4,569,569,0.00,0.82
Ins_V10_J150_T10_R60_B10_W2_S64_N4.txt,10,150,11,2,355,355,0.00,0.82
Ins_V5_J200_T10_R60_B10_W2_S300_N0.txt,5,200,12,2,1069,1069,0.00,0.67
Ins_V10_J150_T20_R60_B10_W2_S73_N3.txt,10,150,25,2,534,534,0.00,20.42
Ins_V5_J50_T10_R60_B10_W4_S124_N4.txt,5,50,12,4,400,400,0.00,0.24
Ins_V10_J150_T10_R60_B10_W4_S61_N1.txt,10,150,12,4,535,535,0.00,14.15
Ins_V2_J150_T10_R60_B10_W1_S3_N3.txt,2,150,12,1,1467,1467,0.00,0.41
Ins_V5_J200_T20_R60_B10_W2_S319_N9.txt,5,200,24,2,1524,1524,0.00,0.64
Ins_V2_J50_T30_R60_B10_W1_S113_N3.txt,2,50,40,1,1199,1199,0.00,0.04
Ins_V10_J150_T20_R60_B10_W4_S79_N9.txt,10,150,24,4,715,715,0.00,241.39
Ins_V2_J150_T30_R60_B10_W1_S23_N3.txt,2,150,40,1,3567,3567,0.00,0.38
Ins_V10_J50_T30_R60_B10_W2_S171_N1.txt,10,50,36,2,214,229,7.01,0.06
Ins_V5_J50_T10_R60_B10_W2_S125_N5.txt,5,50,13,2,217,218,0.46,0.05
Ins_V10_J50_T30_R60_B10_W2_S177_N7.txt,10,50,45,2,235,252,7.23,0.04
Ins_V10_J100_T10_R60_B10_W1_S241_N1.txt,10,100,13,1,155,156,0.65,0.19
Ins_V10_J150_T10_R60_B10_W1_S66_N6.txt,10,150,12,1,239,239,0.00,0.38
Ins_V10_J50_T20_R60_B10_W4_S166_N6.txt,10,50,28,4,233,235,0.86,1.39
Ins_V2_J200_T10_R60_B10_W1_S273_N3.txt,2,200,11,1,1832,1832,0.00,0.86
Ins_V5_J200_T20_R60_B10_W1_S318_N8.txt,5,200,26,1,1337,1337,0.00,0.70
Ins_V5_J200_T30_R60_B10_W4_S327_N7.txt,5,200,40,4,2646,2646,0.00,1.20
Ins_V10_J50_T20_R60_B10_W2_S162_N2.txt,10,50,24,2,143,164,14.69,0.04
Ins_V10_J50_T20_R60_B10_W1_S163_N3.txt,10,50,24,1,120,120,0.00,0.06
Ins_V10_J150_T10_R60_B10_W2_S65_N5.txt,10,150,12,2,363,363,0.00,3.02
Ins_V5_J200_T30_R60_B10_W4_S322_N2.txt,5,200,37,4,2492,2492,0.00,240.22
Ins_V2_J50_T30_R60_B10_W2_S116_N6.txt,2,50,35,2,1225,1225,0.00,0.03
Ins_V5_J150_T20_R60_B10_W4_S41_N1.txt,5,150,26,4,1623,1623,0.00,240.16
Ins_V10_J50_T10_R60_B10_W1_S159_N9.txt,10,50,12,1,63,63,0.00,0.05
Ins_V5_J200_T20_R60_B10_W4_S318_N8.txt,5,200,26,4,2129,2129,0.00,240.40
Ins_V2_J100_T20_R60_B10_W4_S190_N0.txt,2,100,27,3,2504,2504,0.00,19.60
Ins_V10_J100_T30_R60_B10_W2_S262_N2.txt,10,100,34,2,434,434,0.00,0.59
Ins_V2_J100_T30_R60_B10_W1_S204_N4.txt,2,100,36,1,2232,2232,0.00,0.12
Ins_V5_J100_T20_R60_B10_W1_S229_N9.txt,5,100,26,1,607,607,0.00,0.16
Ins_V2_J200_T30_R60_B10_W2_S299_N9.txt,2,200,38,2,5325,5325,0.00,1.23
Ins_V10_J50_T30_R60_B10_W2_S178_N8.txt,10,50,43,2,246,258,4.88,0.04
Ins_V2_J150_T20_R60_B10_W4_S16_N6.txt,2,150,23,4,3950,3950,0.00,47.86
Ins_V10_J50_T20_R60_B10_W4_S162_N2.txt,10,50,24,4,215,216,0.47,0.34
Ins_V10_J150_T30_R60_B10_W4_S83_N3.txt,10,150,38,4,964,964,0.00,3.87
Ins_V5_J100_T20_R60_B10_W1_S223_N3.txt,5,100,28,1,682,682,0.00,0.16
Ins_V2_J150_T30_R60_B10_W2_S29_N9.txt,2,150,39,2,4102,4102,0.00,0.55
Ins_V10_J150_T20_R60_B10_W2_S70_N0.txt,10,150,26,2,590,590,0.00,2.67
Ins_V2_J200_T10_R60_B10_W4_S270_N0.txt,2,200,11,4,4049,4049,0.00,240.27
Ins_V5_J50_T30_R60_B10_W4_S146_N6.txt,5,50,42,5,698,698,0.00,0.53
Ins_V5_J50_T10_R60_B10_W2_S127_N7.txt,5,50,11,2,207,207,0.00,0.07
Ins_V2_J50_T30_R60_B10_W4_S110_N0.txt,2,50,35,4,1557,1557,0.00,0.84
Ins_V10_J200_T10_R60_B10_W4_S337_N7.txt,10,200,11,4,732,732,0.00,240.95
Ins_V5_J200_T20_R60_B10_W4_S316_N6.txt,5,200,25,4,2001,2001,0.00,240.23
Ins_V2_J150_T30_R60_B10_W1_S25_N5.txt,2,150,38,1,3455,3455,0.00,0.39
Ins_V2_J200_T30_R60_B10_W4_S296_N6.txt,2,200,39,4,6520,6520,0.00,240.11
Ins_V10_J200_T20_R60_B10_W4_S345_N5.txt,10,200,24,4,979,979,0.00,241.71
Ins_V10_J200_T10_R60_B10_W2_S338_N8.txt,10,200,12,2,484,484,0.00,1.24
Ins_V2_J100_T20_R60_B10_W1_S199_N9.txt,2,100,26,1,1666,1666,0.00,0.13
Ins_V5_J200_T20_R60_B10_W1_S311_N1.txt,5,200,26,1,1341,1341,0.00,0.75
Ins_V10_J100_T30_R60_B10_W2_S260_N0.txt,10,100,39,2,475,483,1.68,0.15
Ins_V10_J100_T20_R60_B10_W1_S251_N1.txt,10,100,29,1,319,331,3.76,0.23
Ins_V5_J100_T30_R60_B10_W4_S238_N8.txt,5,100,38,4,1284,1284,0.00,241.00
Ins_V10_J100_T30_R60_B10_W1_S265_N5.txt,10,100,38,1,405,411,1.48,0.15
Ins_V5_J100_T30_R60_B10_W4_S231_N1.txt,5,100,39,4,1261,1261,0.00,3.85
Ins_V5_J100_T10_R60_B10_W4_S217_N7.txt,5,100,12,4,795,795,0.00,3.59
Ins_V10_J150_T10_R60_B10_W4_S68_N8.txt,10,150,12,4,565,565,0.00,164.64
Ins_V2_J50_T30_R60_B10_W1_S110_N0.txt,2,50,35,1,1017,1018,0.10,0.03
Ins_V10_J100_T30_R60_B10_W4_S267_N7.txt,10,100,39,4,611,611,0.00,2.85
Ins_V2_J50_T30_R60_B10_W4_S117_N7.txt,2,50,38,4,1657,1657,0.00,0.08
Ins_V5_J50_T20_R60_B10_W4_S134_N4.txt,5,50,24,4,514,514,0.00,4.05
Ins_V5_J100_T30_R60_B10_W4_S236_N6.txt,5,100,39,4,1301,1301,0.00,0.93
Ins_V5_J200_T10_R60_B10_W1_S302_N2.txt,5,200,12,1,760,760,0.00,0.67
Ins_V2_J150_T30_R60_B10_W4_S26_N6.txt,2,150,39,4,5002,5002,0.00,240.10
Ins_V2_J100_T10_R60_B10_W1_S185_N5.txt,2,100,12,1,980,980,0.00,0.15
Ins_V5_J50_T10_R60_B10_W1_S123_N3.txt,5,50,10,1,131,143,9.16,0.03
Ins_V10_J150_T20_R60_B10_W1_S75_N5.txt,10,150,25,1,447,447,0.00,0.42
Ins_V10_J200_T10_R60_B10_W1_S330_N0.txt,10,200,12,1,378,378,0.00,2.55
Ins_V5_J100_T20_R60_B10_W1_S224_N4.txt,5,100,25,1,606,606,0.00,0.16
Ins_V10_J200_T20_R60_B10_W1_S347_N7.txt,10,200,26,1,625,625,0.00,1.85
Ins_V2_J200_T10_R60_B10_W4_S271_N1.txt,2,200,12,4,3979,3979,0.00,240.15
Ins_V2_J100_T30_R60_B10_W1_S200_N0.txt,2,100,42,1,2495,2495,0.00,0.13
Ins_V10_J100_T20_R60_B10_W4_S251_N1.txt,10,100,29,4,535,535,0.00,2.20
Ins_V10_J150_T30_R60_B10_W4_S84_N4.txt,10,150,38,4,897,897,0.00,242.30
Ins_V5_J100_T30_R60_B10_W4_S235_N5.txt,5,100,34,4,1168,1168,0.00,0.33
Ins_V10_J100_T20_R60_B10_W1_S253_N3.txt,10,100,23,1,262,280,6.87,0.20
Ins_V10_J100_T30_R60_B10_W1_S262_N2.txt,10,100,34,1,368,368,0.00,0.18
Ins_V2_J150_T10_R60_B10_W4_S7_N7.txt,2,150,11,4,3094,3094,0.00,10.10
Ins_V10_J200_T20_R60_B10_W2_S349_N9.txt,10,200,25,2,760,760,0.00,9.40
Ins_V2_J100_T20_R60_B10_W1_S192_N2.txt,2,100,25,1,1654,1654,0.00,0.10
Ins_V2_J100_T30_R60_B10_W1_S203_N3.txt,2,100,35,1,2098,2098,0.00,0.14
Ins_V2_J100_T10_R60_B10_W4_S189_N9.txt,2,100,13,4,1996,1996,0.00,0.94
Ins_V5_J100_T10_R60_B10_W1_S211_N1.txt,5,100,12,1,338,338,0.00,0.17
Ins_V10_J150_T10_R60_B10_W4_S64_N4.txt,10,150,11,4,529,529,0.00,240.40
Ins_V10_J50_T10_R60_B10_W4_S156_N6.txt,10,50,11,4,150,163,8.67,0.43
Ins_V2_J200_T30_R60_B10_W1_S299_N9.txt,2,200,38,1,4605,4605,0.00,0.52
Ins_V2_J50_T20_R60_B10_W1_S105_N5.txt,2,50,26,1,813,813,0.00,0.03
Ins_V10_J200_T10_R60_B10_W2_S334_N4.txt,10,200,12,2,524,524,0.00,1.31
Ins_V2_J150_T20_R60_B10_W2_S19_N9.txt,2,150,24,2,3017,3017,0.00,0.35
Ins_V10_J50_T10_R60_B10_W2_S159_N9.txt,10,50,12,2,81,94,16.05,0.06
Ins_V5_J100_T20_R60_B10_W2_S226_N6.txt,5,100,24,2,708,708,0.00,0.24
Ins_V2_J100_T20_R60_B10_W2_S198_N8.txt,2,100,24,2,1926,1926,0.00,0.11
Ins_V10_J50_T10_R60_B10_W4_S157_N7.txt,10,50,12,4,141,151,7.09,0.12
Ins_V2_J50_T20_R60_B10_W1_S103_N3.txt,2,50,27,1,826,826,0.00,0.03
Ins_V10_J200_T30_R60_B10_W1_S357_N7.txt,10,200,36,1,828,829,0.12,1.85
